INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_TYPE,ANC_TYPE,XML_DATA_ITEM,MARKET_RUN_ID,MW,ANC_REGION,OPR_INTERVAL,GROUP,OPR_TM
2019-07-09T16:45:00-00:00,2019-07-09T17:00:00-00:00,7/9/2019,10,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,9,40
2019-07-09T17:00:00-00:00,2019-07-09T17:15:00-00:00,7/9/2019,11,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,9,41
2019-07-09T17:15:00-00:00,2019-07-09T17:30:00-00:00,7/9/2019,11,interval,RU,RU_CLR_PRC,RTM,9.96214,AS_CAISO_EXP,2,9,42
2019-07-09T17:30:00-00:00,2019-07-09T17:45:00-00:00,7/9/2019,11,interval,RU,RU_CLR_PRC,RTM,9.96214,AS_CAISO_EXP,3,9,43
2019-07-09T17:45:00-00:00,2019-07-09T18:00:00-00:00,7/9/2019,11,interval,RU,RU_CLR_PRC,RTM,9.96214,AS_CAISO_EXP,4,9,44
2019-07-09T18:00:00-00:00,2019-07-09T18:15:00-00:00,7/9/2019,12,interval,RU,RU_CLR_PRC,RTM,9.95232,AS_CAISO_EXP,1,9,45
2019-07-09T18:15:00-00:00,2019-07-09T18:30:00-00:00,7/9/2019,12,interval,RU,RU_CLR_PRC,RTM,9.95141,AS_CAISO_EXP,2,9,46
2019-07-09T18:30:00-00:00,2019-07-09T18:45:00-00:00,7/9/2019,12,interval,RU,RU_CLR_PRC,RTM,9.95141,AS_CAISO_EXP,3,9,47
2019-07-09T18:45:00-00:00,2019-07-09T19:00:00-00:00,7/9/2019,12,interval,RU,RU_CLR_PRC,RTM,9.95141,AS_CAISO_EXP,4,9,48
2019-07-09T19:00:00-00:00,2019-07-09T19:15:00-00:00,7/9/2019,13,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,9,49
2019-07-09T19:15:00-00:00,2019-07-09T19:30:00-00:00,7/9/2019,13,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,2,9,50
2019-07-09T19:30:00-00:00,2019-07-09T19:45:00-00:00,7/9/2019,13,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,9,51
2019-07-09T19:45:00-00:00,2019-07-09T20:00:00-00:00,7/9/2019,13,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,9,52
2019-07-09T20:00:00-00:00,2019-07-09T20:15:00-00:00,7/9/2019,14,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,9,53
2019-07-09T20:15:00-00:00,2019-07-09T20:30:00-00:00,7/9/2019,14,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,2,9,54
2019-07-09T20:30:00-00:00,2019-07-09T20:45:00-00:00,7/9/2019,14,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,9,55
2019-07-09T20:45:00-00:00,2019-07-09T21:00:00-00:00,7/9/2019,14,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,9,56
2019-07-09T21:00:00-00:00,2019-07-09T21:15:00-00:00,7/9/2019,15,interval,RU,RU_CLR_PRC,RTM,17.2,AS_CAISO_EXP,1,9,57
2019-07-09T21:15:00-00:00,2019-07-09T21:30:00-00:00,7/9/2019,15,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,2,9,58
2019-07-09T21:30:00-00:00,2019-07-09T21:45:00-00:00,7/9/2019,15,interval,RU,RU_CLR_PRC,RTM,12.08083,AS_CAISO_EXP,3,9,59
2019-07-09T21:45:00-00:00,2019-07-09T22:00:00-00:00,7/9/2019,15,interval,RU,RU_CLR_PRC,RTM,12.47757,AS_CAISO_EXP,4,9,60
2019-07-09T22:00:00-00:00,2019-07-09T22:15:00-00:00,7/9/2019,16,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,9,61
2019-07-09T22:15:00-00:00,2019-07-09T22:30:00-00:00,7/9/2019,16,interval,RU,RU_CLR_PRC,RTM,37.3438,AS_CAISO_EXP,2,9,62
2019-07-09T22:30:00-00:00,2019-07-09T22:45:00-00:00,7/9/2019,16,interval,RU,RU_CLR_PRC,RTM,41.08121,AS_CAISO_EXP,3,9,63
2019-07-09T22:45:00-00:00,2019-07-09T23:00:00-00:00,7/9/2019,16,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,4,9,64
2019-07-09T23:00:00-00:00,2019-07-09T23:15:00-00:00,7/9/2019,17,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,1,9,65
2019-07-09T23:15:00-00:00,2019-07-09T23:30:00-00:00,7/9/2019,17,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,2,9,66
2019-07-09T23:30:00-00:00,2019-07-09T23:45:00-00:00,7/9/2019,17,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,3,9,67
2019-07-09T23:45:00-00:00,2019-07-10T00:00:00-00:00,7/9/2019,17,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,4,9,68
2019-07-10T00:00:00-00:00,2019-07-10T00:15:00-00:00,7/9/2019,18,interval,RU,RU_CLR_PRC,RTM,18.56045,AS_CAISO_EXP,1,9,69
2019-07-10T00:15:00-00:00,2019-07-10T00:30:00-00:00,7/9/2019,18,interval,RU,RU_CLR_PRC,RTM,25,AS_CAISO_EXP,2,9,70
2019-07-10T00:30:00-00:00,2019-07-10T00:45:00-00:00,7/9/2019,18,interval,RU,RU_CLR_PRC,RTM,41.00668,AS_CAISO_EXP,3,9,71
2019-07-10T00:45:00-00:00,2019-07-10T01:00:00-00:00,7/9/2019,18,interval,RU,RU_CLR_PRC,RTM,45.79994,AS_CAISO_EXP,4,9,72
2019-07-10T01:00:00-00:00,2019-07-10T01:15:00-00:00,7/9/2019,19,interval,RU,RU_CLR_PRC,RTM,4.0888,AS_CAISO_EXP,1,9,73
2019-07-10T01:15:00-00:00,2019-07-10T01:30:00-00:00,7/9/2019,19,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,2,9,74
2019-07-10T01:30:00-00:00,2019-07-10T01:45:00-00:00,7/9/2019,19,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,3,9,75
2019-07-10T01:45:00-00:00,2019-07-10T02:00:00-00:00,7/9/2019,19,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,9,76
2019-07-10T02:00:00-00:00,2019-07-10T02:15:00-00:00,7/9/2019,20,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,9,77
2019-07-10T02:15:00-00:00,2019-07-10T02:30:00-00:00,7/9/2019,20,interval,RU,RU_CLR_PRC,RTM,7.76899,AS_CAISO_EXP,2,9,78
2019-07-10T02:30:00-00:00,2019-07-10T02:45:00-00:00,7/9/2019,20,interval,RU,RU_CLR_PRC,RTM,12.57408,AS_CAISO_EXP,3,9,79
2019-07-10T02:45:00-00:00,2019-07-10T03:00:00-00:00,7/9/2019,20,interval,RU,RU_CLR_PRC,RTM,11.10825,AS_CAISO_EXP,4,9,80
2019-07-10T03:00:00-00:00,2019-07-10T03:15:00-00:00,7/9/2019,21,interval,RU,RU_CLR_PRC,RTM,18.92378,AS_CAISO_EXP,1,9,81
2019-07-10T03:15:00-00:00,2019-07-10T03:30:00-00:00,7/9/2019,21,interval,RU,RU_CLR_PRC,RTM,18.95598,AS_CAISO_EXP,2,9,82
2019-07-10T03:30:00-00:00,2019-07-10T03:45:00-00:00,7/9/2019,21,interval,RU,RU_CLR_PRC,RTM,12.29917,AS_CAISO_EXP,3,9,83
2019-07-10T03:45:00-00:00,2019-07-10T04:00:00-00:00,7/9/2019,21,interval,RU,RU_CLR_PRC,RTM,12.10972,AS_CAISO_EXP,4,9,84
2019-07-10T04:00:00-00:00,2019-07-10T04:15:00-00:00,7/9/2019,22,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,9,85
2019-07-10T04:15:00-00:00,2019-07-10T04:30:00-00:00,7/9/2019,22,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,2,9,86
2019-07-10T04:30:00-00:00,2019-07-10T04:45:00-00:00,7/9/2019,22,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,9,87
2019-07-10T04:45:00-00:00,2019-07-10T05:00:00-00:00,7/9/2019,22,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,9,88
2019-07-10T05:00:00-00:00,2019-07-10T05:15:00-00:00,7/9/2019,23,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,9,89
2019-07-10T05:15:00-00:00,2019-07-10T05:30:00-00:00,7/9/2019,23,interval,RU,RU_CLR_PRC,RTM,2.39,AS_CAISO_EXP,2,9,90
2019-07-10T05:30:00-00:00,2019-07-10T05:45:00-00:00,7/9/2019,23,interval,RU,RU_CLR_PRC,RTM,2.39,AS_CAISO_EXP,3,9,91
2019-07-10T05:45:00-00:00,2019-07-10T06:00:00-00:00,7/9/2019,23,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,9,92
2019-07-10T06:00:00-00:00,2019-07-10T06:15:00-00:00,7/9/2019,24,interval,RU,RU_CLR_PRC,RTM,2.4,AS_CAISO_EXP,1,9,93
2019-07-10T06:15:00-00:00,2019-07-10T06:30:00-00:00,7/9/2019,24,interval,RU,RU_CLR_PRC,RTM,2.4,AS_CAISO_EXP,2,9,94
2019-07-10T06:30:00-00:00,2019-07-10T06:45:00-00:00,7/9/2019,24,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,9,95
2019-07-10T06:45:00-00:00,2019-07-10T07:00:00-00:00,7/9/2019,24,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,9,96
2019-07-10T07:00:00-00:00,2019-07-10T07:15:00-00:00,7/10/2019,1,interval,RU,RU_CLR_PRC,RTM,4.89594,AS_CAISO_EXP,1,10,1
2019-07-10T07:15:00-00:00,2019-07-10T07:30:00-00:00,7/10/2019,1,interval,RU,RU_CLR_PRC,RTM,2.26,AS_CAISO_EXP,2,10,2
2019-07-10T07:30:00-00:00,2019-07-10T07:45:00-00:00,7/10/2019,1,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,10,3
2019-07-10T07:45:00-00:00,2019-07-10T08:00:00-00:00,7/10/2019,1,interval,RU,RU_CLR_PRC,RTM,2.26,AS_CAISO_EXP,4,10,4
2019-07-10T08:00:00-00:00,2019-07-10T08:15:00-00:00,7/10/2019,2,interval,RU,RU_CLR_PRC,RTM,8,AS_CAISO_EXP,1,10,5
2019-07-10T08:15:00-00:00,2019-07-10T08:30:00-00:00,7/10/2019,2,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,2,10,6
2019-07-10T08:30:00-00:00,2019-07-10T08:45:00-00:00,7/10/2019,2,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,10,7
2019-07-10T08:45:00-00:00,2019-07-10T09:00:00-00:00,7/10/2019,2,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,10,8
2019-07-10T09:00:00-00:00,2019-07-10T09:15:00-00:00,7/10/2019,3,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,10,9
2019-07-10T09:15:00-00:00,2019-07-10T09:30:00-00:00,7/10/2019,3,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,2,10,10
2019-07-10T09:30:00-00:00,2019-07-10T09:45:00-00:00,7/10/2019,3,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,10,11
2019-07-10T09:45:00-00:00,2019-07-10T10:00:00-00:00,7/10/2019,3,interval,RU,RU_CLR_PRC,RTM,1.28694,AS_CAISO_EXP,4,10,12
2019-07-10T10:00:00-00:00,2019-07-10T10:15:00-00:00,7/10/2019,4,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,1,10,13
2019-07-10T10:15:00-00:00,2019-07-10T10:30:00-00:00,7/10/2019,4,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,2,10,14
2019-07-10T10:30:00-00:00,2019-07-10T10:45:00-00:00,7/10/2019,4,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,3,10,15
2019-07-10T10:45:00-00:00,2019-07-10T11:00:00-00:00,7/10/2019,4,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,10,16
2019-07-10T11:00:00-00:00,2019-07-10T11:15:00-00:00,7/10/2019,5,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,10,17
2019-07-10T11:15:00-00:00,2019-07-10T11:30:00-00:00,7/10/2019,5,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,2,10,18
2019-07-10T11:30:00-00:00,2019-07-10T11:45:00-00:00,7/10/2019,5,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,10,19
2019-07-10T11:45:00-00:00,2019-07-10T12:00:00-00:00,7/10/2019,5,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,4,10,20
2019-07-10T12:00:00-00:00,2019-07-10T12:15:00-00:00,7/10/2019,6,interval,RU,RU_CLR_PRC,RTM,2.4,AS_CAISO_EXP,1,10,21
2019-07-10T12:15:00-00:00,2019-07-10T12:30:00-00:00,7/10/2019,6,interval,RU,RU_CLR_PRC,RTM,2.4,AS_CAISO_EXP,2,10,22
2019-07-10T12:30:00-00:00,2019-07-10T12:45:00-00:00,7/10/2019,6,interval,RU,RU_CLR_PRC,RTM,2.4,AS_CAISO_EXP,3,10,23
2019-07-10T12:45:00-00:00,2019-07-10T13:00:00-00:00,7/10/2019,6,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,4,10,24
2019-07-10T13:00:00-00:00,2019-07-10T13:15:00-00:00,7/10/2019,7,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,10,25
2019-07-10T13:15:00-00:00,2019-07-10T13:30:00-00:00,7/10/2019,7,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,2,10,26
2019-07-10T13:30:00-00:00,2019-07-10T13:45:00-00:00,7/10/2019,7,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,10,27
2019-07-10T13:45:00-00:00,2019-07-10T14:00:00-00:00,7/10/2019,7,interval,RU,RU_CLR_PRC,RTM,2.4,AS_CAISO_EXP,4,10,28
2019-07-10T14:00:00-00:00,2019-07-10T14:15:00-00:00,7/10/2019,8,interval,RU,RU_CLR_PRC,RTM,3,AS_CAISO_EXP,1,10,29
2019-07-10T14:15:00-00:00,2019-07-10T14:30:00-00:00,7/10/2019,8,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,2,10,30
2019-07-10T14:30:00-00:00,2019-07-10T14:45:00-00:00,7/10/2019,8,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,3,10,31
2019-07-10T14:45:00-00:00,2019-07-10T15:00:00-00:00,7/10/2019,8,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,4,10,32
2019-07-10T15:00:00-00:00,2019-07-10T15:15:00-00:00,7/10/2019,9,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,10,33
2019-07-10T15:15:00-00:00,2019-07-10T15:30:00-00:00,7/10/2019,9,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,2,10,34
2019-07-10T15:30:00-00:00,2019-07-10T15:45:00-00:00,7/10/2019,9,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,10,35
2019-07-10T15:45:00-00:00,2019-07-10T16:00:00-00:00,7/10/2019,9,interval,RU,RU_CLR_PRC,RTM,10,AS_CAISO_EXP,4,10,36
2019-07-10T16:00:00-00:00,2019-07-10T16:15:00-00:00,7/10/2019,10,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,10,37
2019-07-10T16:15:00-00:00,2019-07-10T16:30:00-00:00,7/10/2019,10,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,2,10,38
2019-07-10T16:30:00-00:00,2019-07-10T16:45:00-00:00,7/10/2019,10,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,3,10,39
2019-07-10T16:45:00-00:00,2019-07-10T17:00:00-00:00,7/10/2019,10,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,4,10,40
2019-07-10T17:00:00-00:00,2019-07-10T17:15:00-00:00,7/10/2019,11,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,10,41
2019-07-10T17:15:00-00:00,2019-07-10T17:30:00-00:00,7/10/2019,11,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,2,10,42
2019-07-10T17:30:00-00:00,2019-07-10T17:45:00-00:00,7/10/2019,11,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,3,10,43
2019-07-10T17:45:00-00:00,2019-07-10T18:00:00-00:00,7/10/2019,11,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,4,10,44
2019-07-10T18:00:00-00:00,2019-07-10T18:15:00-00:00,7/10/2019,12,interval,RU,RU_CLR_PRC,RTM,0.11,AS_CAISO_EXP,1,10,45
2019-07-10T18:15:00-00:00,2019-07-10T18:30:00-00:00,7/10/2019,12,interval,RU,RU_CLR_PRC,RTM,0.92,AS_CAISO_EXP,2,10,46
2019-07-10T18:30:00-00:00,2019-07-10T18:45:00-00:00,7/10/2019,12,interval,RU,RU_CLR_PRC,RTM,0.11,AS_CAISO_EXP,3,10,47
2019-07-10T18:45:00-00:00,2019-07-10T19:00:00-00:00,7/10/2019,12,interval,RU,RU_CLR_PRC,RTM,2.91005,AS_CAISO_EXP,4,10,48
2019-07-10T19:00:00-00:00,2019-07-10T19:15:00-00:00,7/10/2019,13,interval,RU,RU_CLR_PRC,RTM,0.11,AS_CAISO_EXP,1,10,49
2019-07-10T19:15:00-00:00,2019-07-10T19:30:00-00:00,7/10/2019,13,interval,RU,RU_CLR_PRC,RTM,0.82,AS_CAISO_EXP,2,10,50
2019-07-10T19:30:00-00:00,2019-07-10T19:45:00-00:00,7/10/2019,13,interval,RU,RU_CLR_PRC,RTM,2.4,AS_CAISO_EXP,3,10,51
2019-07-10T19:45:00-00:00,2019-07-10T20:00:00-00:00,7/10/2019,13,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,4,10,52
2019-07-10T20:00:00-00:00,2019-07-10T20:15:00-00:00,7/10/2019,14,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,10,53
2019-07-10T20:15:00-00:00,2019-07-10T20:30:00-00:00,7/10/2019,14,interval,RU,RU_CLR_PRC,RTM,0.82,AS_CAISO_EXP,2,10,54
2019-07-10T20:30:00-00:00,2019-07-10T20:45:00-00:00,7/10/2019,14,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,10,55
2019-07-10T20:45:00-00:00,2019-07-10T21:00:00-00:00,7/10/2019,14,interval,RU,RU_CLR_PRC,RTM,4.56468,AS_CAISO_EXP,4,10,56
2019-07-10T21:00:00-00:00,2019-07-10T21:15:00-00:00,7/10/2019,15,interval,RU,RU_CLR_PRC,RTM,1.99,AS_CAISO_EXP,1,10,57
2019-07-10T21:15:00-00:00,2019-07-10T21:30:00-00:00,7/10/2019,15,interval,RU,RU_CLR_PRC,RTM,3.23739,AS_CAISO_EXP,2,10,58
2019-07-10T21:30:00-00:00,2019-07-10T21:45:00-00:00,7/10/2019,15,interval,RU,RU_CLR_PRC,RTM,5.21302,AS_CAISO_EXP,3,10,59
2019-07-10T21:45:00-00:00,2019-07-10T22:00:00-00:00,7/10/2019,15,interval,RU,RU_CLR_PRC,RTM,11.10615,AS_CAISO_EXP,4,10,60
2019-07-10T22:00:00-00:00,2019-07-10T22:15:00-00:00,7/10/2019,16,interval,RU,RU_CLR_PRC,RTM,1.99,AS_CAISO_EXP,1,10,61
2019-07-10T22:15:00-00:00,2019-07-10T22:30:00-00:00,7/10/2019,16,interval,RU,RU_CLR_PRC,RTM,1.99,AS_CAISO_EXP,2,10,62
2019-07-10T22:30:00-00:00,2019-07-10T22:45:00-00:00,7/10/2019,16,interval,RU,RU_CLR_PRC,RTM,1.99,AS_CAISO_EXP,3,10,63
2019-07-10T22:45:00-00:00,2019-07-10T23:00:00-00:00,7/10/2019,16,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,4,10,64
2019-07-10T23:00:00-00:00,2019-07-10T23:15:00-00:00,7/10/2019,17,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,10,65
2019-07-10T23:15:00-00:00,2019-07-10T23:30:00-00:00,7/10/2019,17,interval,RU,RU_CLR_PRC,RTM,4.24788,AS_CAISO_EXP,2,10,66
2019-07-10T23:30:00-00:00,2019-07-10T23:45:00-00:00,7/10/2019,17,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,10,67
2019-07-10T23:45:00-00:00,2019-07-11T00:00:00-00:00,7/10/2019,17,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,10,68
2019-07-11T00:00:00-00:00,2019-07-11T00:15:00-00:00,7/10/2019,18,interval,RU,RU_CLR_PRC,RTM,1.99,AS_CAISO_EXP,1,10,69
2019-07-11T00:15:00-00:00,2019-07-11T00:30:00-00:00,7/10/2019,18,interval,RU,RU_CLR_PRC,RTM,6.09066,AS_CAISO_EXP,2,10,70
2019-07-11T00:30:00-00:00,2019-07-11T00:45:00-00:00,7/10/2019,18,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,10,71
2019-07-11T00:45:00-00:00,2019-07-11T01:00:00-00:00,7/10/2019,18,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,10,72
2019-07-11T01:00:00-00:00,2019-07-11T01:15:00-00:00,7/10/2019,19,interval,RU,RU_CLR_PRC,RTM,2.59,AS_CAISO_EXP,1,10,73
2019-07-11T01:15:00-00:00,2019-07-11T01:30:00-00:00,7/10/2019,19,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,2,10,74
2019-07-11T01:30:00-00:00,2019-07-11T01:45:00-00:00,7/10/2019,19,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,10,75
2019-07-11T01:45:00-00:00,2019-07-11T02:00:00-00:00,7/10/2019,19,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,10,76
2019-07-11T02:00:00-00:00,2019-07-11T02:15:00-00:00,7/10/2019,20,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,10,77
2019-07-11T02:15:00-00:00,2019-07-11T02:30:00-00:00,7/10/2019,20,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,2,10,78
2019-07-11T02:30:00-00:00,2019-07-11T02:45:00-00:00,7/10/2019,20,interval,RU,RU_CLR_PRC,RTM,0.19,AS_CAISO_EXP,3,10,79
2019-07-11T02:45:00-00:00,2019-07-11T03:00:00-00:00,7/10/2019,20,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,4,10,80
2019-07-11T03:00:00-00:00,2019-07-11T03:15:00-00:00,7/10/2019,21,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,1,10,81
2019-07-11T03:15:00-00:00,2019-07-11T03:30:00-00:00,7/10/2019,21,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,2,10,82
2019-07-11T03:30:00-00:00,2019-07-11T03:45:00-00:00,7/10/2019,21,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,10,83
2019-07-11T03:45:00-00:00,2019-07-11T04:00:00-00:00,7/10/2019,21,interval,RU,RU_CLR_PRC,RTM,6.11,AS_CAISO_EXP,4,10,84
2019-07-11T04:00:00-00:00,2019-07-11T04:15:00-00:00,7/10/2019,22,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,10,85
2019-07-11T04:15:00-00:00,2019-07-11T04:30:00-00:00,7/10/2019,22,interval,RU,RU_CLR_PRC,RTM,7.22,AS_CAISO_EXP,2,10,86
2019-07-11T04:30:00-00:00,2019-07-11T04:45:00-00:00,7/10/2019,22,interval,RU,RU_CLR_PRC,RTM,0.19,AS_CAISO_EXP,3,10,87
2019-07-11T04:45:00-00:00,2019-07-11T05:00:00-00:00,7/10/2019,22,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,10,88
2019-07-11T05:00:00-00:00,2019-07-11T05:15:00-00:00,7/10/2019,23,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,10,89
2019-07-11T05:15:00-00:00,2019-07-11T05:30:00-00:00,7/10/2019,23,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,2,10,90
2019-07-11T05:30:00-00:00,2019-07-11T05:45:00-00:00,7/10/2019,23,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,10,91
2019-07-11T05:45:00-00:00,2019-07-11T06:00:00-00:00,7/10/2019,23,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,4,10,92
2019-07-11T06:00:00-00:00,2019-07-11T06:15:00-00:00,7/10/2019,24,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,10,93
2019-07-11T06:15:00-00:00,2019-07-11T06:30:00-00:00,7/10/2019,24,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,2,10,94
2019-07-11T06:30:00-00:00,2019-07-11T06:45:00-00:00,7/10/2019,24,interval,RU,RU_CLR_PRC,RTM,4.61035,AS_CAISO_EXP,3,10,95
2019-07-11T06:45:00-00:00,2019-07-11T07:00:00-00:00,7/10/2019,24,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,4,10,96
2019-07-11T07:00:00-00:00,2019-07-11T07:15:00-00:00,7/11/2019,1,interval,RU,RU_CLR_PRC,RTM,5,AS_CAISO_EXP,1,11,1
2019-07-11T07:15:00-00:00,2019-07-11T07:30:00-00:00,7/11/2019,1,interval,RU,RU_CLR_PRC,RTM,0.11,AS_CAISO_EXP,2,11,2
2019-07-11T07:30:00-00:00,2019-07-11T07:45:00-00:00,7/11/2019,1,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,3,11,3
2019-07-11T07:45:00-00:00,2019-07-11T08:00:00-00:00,7/11/2019,1,interval,RU,RU_CLR_PRC,RTM,1,AS_CAISO_EXP,4,11,4
2019-07-11T08:00:00-00:00,2019-07-11T08:15:00-00:00,7/11/2019,2,interval,RU,RU_CLR_PRC,RTM,0,AS_CAISO_EXP,1,11,5
2019-07-11T08:15:00-00:00,2019-07-11T08:30:00-00:00,7/11/2019,2,interval,RU,RU_CLR_PRC,RTM,1,AS_CAISO_EXP,2,11,6
2019-07-11T08:30:00-00:00,2019-07-11T08:45:00-00:00,7/11/2019,2,interval,RU,RU_CLR_PRC,RTM,1,AS_CAISO_EXP,3,11,7
2019-07-11T08:45:00-00:00,2019-07-11T09:00:00-00:00,7/11/2019,2,interval,RU,RU_CLR_PRC,RTM,1,AS_CAISO_EXP,4,11,8
2019-07-11T09:00:00-00:00,2019-07-11T09:15:00-00:00,7/11/2019,3,interval,RU,RU_CLR_PRC,RTM,1,AS_CAISO_EXP,1,11,9
2019-07-11T09:15:00-00:00,2019-07-11T09:30:00-00:00,7/11/2019,3,interval,RU,RU_CLR_PRC,RTM,1,AS_CAISO_EXP,2,11,10
